btp;desc
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001588 11PI000 0915 102924 B H55 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001588 11PI000 0780 101524 B H55 0
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013291099 BIL L0013291098
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001590 11PI000 0869 102324 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001590 11PI000 0068 082624 B H55 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001590 11PI000 0079 082624 B H55 0
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-20976 INV: 52 10213691
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024110719 32438373
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2411.0007 INV5222493196 2024 110629547504
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202411111628 46273
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21025 INV: 52 10219814
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202411111628 46273
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 358068.000 00
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 20241104845104426
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 358125.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013292194 BIL L0013292193
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024020851-5210219 790
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202411131917858465
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210203369, 521020 3370
2300016697;KR OTOMATIS LLG-CIMB NIAGA PT.PERMATA DUNIA S R14913 20241111171 6238578
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300018398;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN KKG 15/ 11/2024
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2411.0202 INV5222493853 2024 111318551024
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 359336.000 00
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 359385.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007340 A000145 45 110524 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001618 11PI000 1012 110824 B H55 0
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024021865-5210234 561
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 20241121772911332
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024022238-5210240 392
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202411251139 358380
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 360129.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202411181454695263
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202411251139 358380
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2411.0412 INV5222494724 2024 111998647088
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 360246.000 00
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 20241125449837338
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21142 INV: 52 10235199
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21145 INV: 52 10232423
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE rafaks promo okt 2 024 9.960.585
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA Invoice greenfield s
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024112 51724938876
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024112831 6510074
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001626 11PI000 1111 111524 B I24 5
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017612;KR OTOMATIS LLG-CIMB NIAGA PT.PUTRA TARO PALO 2411281002623001 , SUPPLIER :GREENF I ELDS
2300008541;KR OTOMATIS LLG-CIMB NIAGA PT.HALIM BANGUN SA GREENFIELD INDONES IA 09495
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 20241128355300209
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21182 INV: 52 10246832
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2411.0592 INV5222495033 2024 112665065509
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 361477.000 00
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007358 A000145 86 112124 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001639 11PI000 1157 112124 B I24 5
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013296087 BIL L0013296086
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210211453( 1138800) 202411201 499807073
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2024120517 45049641
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2412.0014 INV5222495386 2024 120414061734
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202412101012 480010
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202412091516156132
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202412101012 480010
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 363465.000 00
2300005478;KR OTOMATIS LLG-CIMB NIAGA PT.FILOSOFI ADIDAY Folks Co Gaming Sp ace, No 521026079 7
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 363430.000 00
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013296102 BIL L0013296101
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017612;KR OTOMATIS LLG-CIMB NIAGA PT.PUTRA TARO PALO 2412111812783001 , SUPPLIER :GREENF I ELDS
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA PT.KREASI BAHAN SE Faktur no. N772806 8
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2412.0235 INV5222496037 2024 121110440784
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2410-441 20241214 1352491726
2300015911;KR OTOMATIS LLG-CIMB NIAGA PT.UNITED MEDIA OR B2410-878 20241214 1352491726
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 364338.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 364309.000 00
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001664 11PI000 0912 102924 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001667 11PI000 1275 120424 B I24 5
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA Greenfields
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202412181645300993
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024023814-5210261 933
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21297 INV: 52 10257458
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21243 INV: 52 10246362
2300016731;KR OTOMATIS LLG-CIMB NIAGA SYA PT.NAGALAUT USAHA Naga Laut Usaha Pr ima N7651913
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202412191623027780
2300017612;KR OTOMATIS LLG-CIMB NIAGA PT.PUTRA TARO PALO 2412201114663001 , SUPPLIER :GREENF I ELDS
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2412.0434 INV5222496538 2024 121811382097
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 365213.000 00
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202412161210288682
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 365201.000 00
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21364 INV: 52 10261941
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA inv milk
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024122 01553507377
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202412261358 590250
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007391 A000146 47 120524 B I245
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202412261358 590250
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202412231005086794
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21406 INV: 52 10267874
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013299319 BIL L0013299318
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 366794.000 00
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2412.0555 INV5222497646 2025 010209220043
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 366761.000 00
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA PT.KREASI BAHAN SE Pb INV 06 Maret 20 24 No.N7297969
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21523 INV: 52 10281204
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE rafaksi promo nov 2024 11.277.600
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013300255 BIL L0013300254
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210247074( 911040) 521024618 8( 20250106
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001701 11PI000 1421 121824 B I24 5
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2024024662-5210276 501
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001701 11PI000 1420 121824 B H55 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001701 11PI000 1464 122424 B H55 0
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202501091147039913
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025010909 20232172
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202501101030 533049
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202501101030 533049
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025000170-3210283 297-52102834
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA inv milk
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 368487.000 00
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 368454.000 00
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202501140934526883
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001715 11PI000 1442 122324 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001715 11PI000 0778 101524 B I24 5
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210261709, 521026 1710, 5210264278, 5210
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250116103251935 3
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013302999 BIL L0013302998 BILL0 01330
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA gf
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2501.0169 INV5222498126 2025 011418401569
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 369541.000 00
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA inv milk
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007441 A000147 51 010625 B I245
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0013304709 BIL L0013304708 BILL0 01330
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21700 INV: 52 10292082
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001736 11PI000 1556 011325 B H55 0
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250123143308881 9
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025012315 08590483
2300017431;KR OTOMATIS LLG-CIMB NIAGA PT.DUTA SENTOSA YA V.F.DSY.2501.0270 INV5222498357 2025 012118102463
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025012 41636217535
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202501300936 107367
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025001365-5210297 119
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001745 11PI000 1624 011725 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001745 11PI000 1628 011725 B I24 5
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001745 11PI000 1629 011725 B H55 0
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250131101158198 7
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202501301632029493
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001751 11PI000 1555 011325 B I24 5
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 370906.000 00
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210278165 5 210278167 20250122 1009482485
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090001073 BIL L0090001072 BILL0 09000
DISTRIBUTOR;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300016965;KR OTOMATIS LLG-CIMB NIAGA PT.KURETAKESO HOTE WT/GDI-IND0/2024/1 2/1038891 20250130 1320289713
PAPAYA;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250206141738274 3
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001761 11PI000 1673 012225 B I24 5
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA PT.JCO DONUT AND C 202502031145181575
2300000677;KR OTOMATIS LLG-CIMB NIAGA PT.BOGA CATUR RATA CURR HD GREENFIELD KWT0404461371/10 39860
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202502100948 180668
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-21717 INV: 52 10297198
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007453 A000147 96 011425 B I245
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE pot promo des 2024 28.860
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE pot promo des 2024 7.953.150
ALL FRESH;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRESH ONE
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000001766 11PI000 1703 012425 B I24 5
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090001089 BIL L0090001088 BILL0 09000
