btp;desc
2300000970;KR OTOMATIS LLG-HSBC INDONESIA PT SARI ICECREAM I GF MILK TT 924489
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300001334;KR OTOMATIS LLG-HSBC INDONESIA PT SARI COFFEE IND PT GREENFIELDS IND ONESIA|4506963245
2300000970;KR OTOMATIS LLG-HSBC INDONESIA PT SARI ICECREAM I PT GREENFIELDS IND ONESIA|4507031155
2300001334;KR OTOMATIS LLG-HSBC INDONESIA PT SARI COFFEE IND PT GREENFIELDS IND ONESIA|4506993878
2300016408;KR OTOMATIS LLG-HSBC INDONESIA PT BLUM FURNITURE NOTPROVIDED * ADVI CE 2000000865
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300007215;KR OTOMATIS LLG-HSBC INDONESIA HADIPUTRANTO HADIN 5210171737-5210180 750
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300001682;KR OTOMATIS LLG-HSBC INDONESIA PT SARI PIZZA INDO PT GREENFIELDS IND ONESIA|4506988870
2300000970;KR OTOMATIS LLG-HSBC INDONESIA PT SARI ICECREAM I GREENFIELDS INDONE SIA|4506999701|45
2300000923;KR OTOMATIS LLG-HSBC INDONESIA PT PREMIER DOUGHNU PT GREENFIELDS IND ONESIA|4506999754
2300003860;KR OTOMATIS LLG-HSBC INDONESIA PT SARI FOOD LESTA PEMB. MILK
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300000970;KR OTOMATIS LLG-HSBC INDONESIA PT SARI ICECREAM I GREENFIELDS INDONE SIA|4507052226|45
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300001682;KR OTOMATIS LLG-HSBC INDONESIA PT SARI PIZZA INDO PT GREENFIELDS IND ONESIA|4507027931
2300001334;KR OTOMATIS LLG-HSBC INDONESIA PT SARI COFFEE IND PT GREENFIELDS IND ONESIA|4506980428
2300001334;KR OTOMATIS LLG-HSBC INDONESIA PT SARI COFFEE IND PT GREENFIELDS IND ONESIA|4506960485
2300003860;KR OTOMATIS LLG-HSBC INDONESIA PT SARI FOOD LESTA PEMB. MILK
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-HSBC INDONESIA PT CATUR SENTOSA A
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-HSBC INDONESIA PT CATUR SENTOSA A
